sale_id,lead_id,property_id,agent_id,sale_date,sale_price,commission_id,campaign_id
7457,22450,11178,8,2024-05-01,8000000,7457,8
7458,22452,11179,117,2023-10-23,4500000,7458,17
7459,22454,11182,189,2024-04-26,2000000,7459,44
7460,22456,11183,42,2024-03-07,1500000,7460,46
7461,22459,11184,329,2024-04-27,8000000,7461,10
7462,22462,11186,126,2024-12-08,2000000,7462,47
7463,22463,11187,724,2023-11-24,2000000,7463,4
7464,22464,11189,525,2023-12-11,3000000,7464,30
7465,22468,11190,783,2024-09-16,3000000,7465,38
7466,22469,11191,319,2024-02-21,2200000,7466,19
7467,22473,11192,640,2024-09-08,2000000,7467,30
7468,22479,11193,21,2023-08-23,2200000,7468,47
7469,22481,11196,368,2023-07-21,3000000,7469,31
7470,22483,11198,278,2024-08-28,3000000,7470,49
7471,22484,11200,577,2023-03-31,2000000,7471,20
7472,22485,11202,396,2024-10-07,8000000,7472,2
7473,22495,11203,316,2022-09-08,2200000,7473,45
7474,22497,11205,300,2023-01-20,2000000,7474,2
7475,22500,11206,31,2024-04-10,8000000,7475,25
7476,22505,11207,609,2024-09-09,2000000,7476,49
7477,22506,11208,791,2023-05-08,2000000,7477,23
7478,22508,11209,474,2023-10-03,2000000,7478,28
7479,22509,11210,785,2024-10-18,3000000,7479,37
7480,22510,11211,536,2024-08-07,2200000,7480,15
7481,22511,11213,765,2024-10-05,8000000,7481,25
7482,22518,11216,573,2024-01-23,8000000,7482,18
7483,22522,11217,286,2024-12-12,2200000,7483,18
7484,22523,11218,709,2024-07-17,8000000,7484,31
7485,22524,11220,323,2022-12-14,8000000,7485,37
7486,22525,11221,100,2022-05-19,1500000,7486,6
7487,22526,11225,747,2023-11-23,1500000,7487,14
7488,22528,11228,37,2023-10-25,2000000,7488,11
7489,22535,11229,791,2022-09-30,8000000,7489,49
7490,22537,11230,301,2023-09-03,2000000,7490,15
7491,22543,11231,242,2023-09-10,1500000,7491,14
7492,22545,11232,721,2024-08-16,4500000,7492,22
7493,22546,11234,196,2022-04-16,3000000,7493,38
7494,22548,11236,73,2023-11-22,4500000,7494,17
7495,22549,11237,454,2023-09-21,8000000,7495,50
7496,22550,11238,80,2024-07-18,1500000,7496,50
7497,22551,11240,430,2024-03-22,4500000,7497,16
7498,22554,11241,417,2024-08-28,3000000,7498,19
7499,22560,11242,465,2024-12-23,3000000,7499,8
7500,22562,11243,223,2024-08-09,8000000,7500,29
7501,22564,11244,581,2024-08-02,2200000,7501,14
7502,22566,11247,223,2023-10-25,4500000,7502,36
7503,22569,11249,697,2024-02-15,8000000,7503,11
7504,22571,11252,55,2022-09-02,2200000,7504,35
7505,22577,11253,683,2024-06-20,2200000,7505,6
7506,22581,11254,420,2023-06-19,1500000,7506,18
7507,22584,11255,162,2024-07-11,3000000,7507,1
7508,22586,11256,553,2023-08-16,1500000,7508,23
7509,22599,11257,797,2024-09-07,2200000,7509,34
7510,22604,11258,70,2024-04-06,8000000,7510,2
7511,22607,11259,702,2023-10-28,1500000,7511,49
7512,22609,11263,195,2023-12-18,1500000,7512,34
7513,22616,11265,174,2023-08-26,1500000,7513,23
7514,22620,11267,447,2022-07-31,3000000,7514,39
7515,22622,11268,443,2024-06-11,8000000,7515,17
7516,22625,11271,100,2022-03-23,2000000,7516,25
7517,22636,11272,326,2023-12-14,1500000,7517,30
7518,22637,11273,216,2024-09-12,3000000,7518,1
7519,22642,11274,10,2024-07-29,3000000,7519,19
7520,22645,11275,370,2024-11-15,8000000,7520,5
7521,22655,11279,63,2022-05-29,1500000,7521,10
7522,22659,11280,795,2024-11-19,2200000,7522,16
7523,22661,11282,231,2024-05-27,2000000,7523,16
7524,22667,11284,159,2023-10-22,1500000,7524,48
7525,22671,11285,99,2023-06-08,2200000,7525,35
7526,22673,11286,789,2022-12-21,4500000,7526,2
7527,22674,11292,69,2023-08-14,8000000,7527,9
7528,22675,11294,624,2024-09-13,3000000,7528,31
7529,22676,11295,546,2022-09-06,2200000,7529,28
7530,22679,11296,496,2023-06-01,3000000,7530,49
7531,22682,11298,718,2023-12-21,2000000,7531,43
7532,22683,11300,378,2024-06-16,1500000,7532,46
7533,22684,11301,681,2023-01-02,1500000,7533,5
7534,22686,11304,419,2024-02-14,1500000,7534,29
7535,22691,11305,588,2023-01-23,3000000,7535,45
7536,22697,11306,693,2024-11-16,2000000,7536,38
7537,22699,11309,195,2022-07-29,8000000,7537,49
7538,22700,11311,249,2023-08-14,1500000,7538,13
7539,22704,11312,399,2023-04-06,4500000,7539,24
7540,22706,11314,494,2024-01-13,8000000,7540,19
7541,22708,11315,475,2023-05-07,4500000,7541,16
7542,22715,11316,198,2024-07-21,2000000,7542,50
7543,22718,11317,705,2024-01-20,8000000,7543,14
7544,22721,11319,377,2023-09-25,3000000,7544,22
7545,22725,11323,126,2023-12-23,3000000,7545,34
7546,22726,11324,292,2022-06-19,1500000,7546,44
7547,22727,11325,487,2023-07-10,1500000,7547,35
7548,22728,11326,331,2024-05-23,2000000,7548,42
7549,22731,11327,96,2024-06-17,3000000,7549,35
7550,22736,11329,588,2022-07-14,8000000,7550,21
7551,22738,11331,119,2024-09-10,1500000,7551,44
7552,22741,11333,96,2024-01-25,2000000,7552,35
7553,22745,11335,322,2023-05-28,3000000,7553,24
7554,22746,11337,793,2024-06-26,8000000,7554,21
7555,22749,11341,131,2024-06-15,1500000,7555,18
7556,22755,11343,586,2023-07-13,3000000,7556,22
7557,22756,11344,800,2024-02-12,3000000,7557,50
7558,22760,11345,407,2024-11-03,8000000,7558,19
7559,22762,11346,583,2024-02-19,2000000,7559,49
7560,22763,11347,298,2023-08-07,4500000,7560,43
7561,22765,11348,249,2024-09-05,2200000,7561,17
7562,22767,11351,350,2023-07-05,4500000,7562,14
7563,22770,11355,68,2024-10-12,1500000,7563,6
7564,22777,11356,466,2024-11-04,2000000,7564,50
7565,22778,11357,634,2024-03-27,3000000,7565,45
7566,22787,11360,345,2024-08-05,1500000,7566,32
7567,22789,11362,356,2023-07-05,8000000,7567,44
7568,22792,11363,507,2024-03-18,8000000,7568,21
7569,22796,11364,165,2022-12-15,2000000,7569,22
7570,22800,11367,107,2022-07-31,4500000,7570,30
7571,22803,11368,752,2024-12-13,2200000,7571,18
7572,22808,11369,54,2023-12-05,1500000,7572,9
7573,22811,11371,648,2024-05-04,8000000,7573,34
7574,22813,11372,290,2023-04-26,2200000,7574,46
7575,22814,11373,235,2022-08-06,2000000,7575,34
7576,22816,11375,58,2024-05-13,1500000,7576,23
7577,22822,11381,260,2024-11-25,3000000,7577,26
7578,22823,11382,438,2024-02-20,2200000,7578,8
7579,22825,11384,457,2024-08-21,2200000,7579,3
7580,22826,11385,697,2023-09-14,4500000,7580,41
7581,22836,11386,613,2024-08-13,1500000,7581,33
7582,22839,11387,271,2024-10-04,4500000,7582,37
7583,22840,11389,655,2024-04-23,2200000,7583,26
7584,22845,11390,77,2023-08-12,2000000,7584,26
7585,22846,11393,501,2023-03-09,3000000,7585,14
7586,22851,11394,280,2024-03-14,4500000,7586,7
7587,22855,11396,648,2023-03-12,2000000,7587,6
7588,22857,11397,95,2022-10-26,3000000,7588,11
7589,22859,11398,775,2024-06-07,1500000,7589,20
7590,22862,11400,233,2024-04-22,2000000,7590,8
7591,22864,11403,706,2023-02-20,3000000,7591,33
7592,22865,11404,86,2023-11-13,1500000,7592,39
7593,22868,11405,572,2024-03-02,1500000,7593,8
7594,22869,11406,108,2024-10-17,2000000,7594,18
7595,22871,11408,761,2024-10-09,8000000,7595,33
7596,22879,11409,36,2023-12-05,1500000,7596,11
7597,22882,11411,613,2024-01-07,2000000,7597,7
7598,22883,11412,545,2024-01-29,3000000,7598,19
7599,22884,11414,254,2023-10-23,8000000,7599,4
7600,22886,11416,775,2024-06-02,2000000,7600,11
7601,22888,11417,45,2024-11-14,3000000,7601,4
7602,22889,11418,421,2023-03-21,2200000,7602,10
7603,22892,11419,337,2023-03-15,3000000,7603,42
7604,22893,11422,629,2024-01-16,8000000,7604,47
7605,22894,11423,773,2024-09-14,4500000,7605,17
7606,22895,11424,259,2024-12-23,2200000,7606,1
7607,22898,11426,512,2024-09-26,2000000,7607,24
7608,22901,11427,432,2024-04-01,4500000,7608,2
7609,22902,11429,783,2024-10-14,2200000,7609,48
7610,22903,11430,674,2024-12-01,2200000,7610,38
7611,22905,11431,721,2023-09-22,8000000,7611,25
7612,22909,11432,346,2024-11-15,4500000,7612,31
7613,22919,11433,429,2024-03-12,8000000,7613,6
7614,22921,11435,166,2023-07-17,2000000,7614,17
7615,22925,11437,386,2024-10-11,4500000,7615,24
7616,22927,11438,189,2024-02-14,3000000,7616,33
7617,22928,11439,373,2023-05-23,2200000,7617,11
7618,22929,11440,453,2023-11-20,8000000,7618,19
7619,22935,11441,588,2023-04-01,4500000,7619,18
7620,22937,11442,357,2023-06-12,8000000,7620,2
7621,22945,11443,113,2023-10-08,3000000,7621,19
7622,22953,11444,470,2024-07-02,2200000,7622,37
7623,22956,11445,158,2024-01-28,4500000,7623,37
7624,22960,11446,726,2024-05-21,2000000,7624,47
7625,22963,11447,100,2022-12-31,2200000,7625,18
7626,22969,11449,634,2022-09-23,4500000,7626,43
7627,22978,11450,794,2024-10-07,2200000,7627,36
7628,22982,11451,19,2023-01-18,1500000,7628,12
7629,22983,11452,660,2023-03-24,3000000,7629,28
7630,22985,11455,616,2024-07-20,1500000,7630,22
7631,22990,11456,344,2023-06-05,3000000,7631,13
7632,22991,11457,120,2022-12-31,3000000,7632,48
7633,22992,11458,172,2023-04-19,3000000,7633,19
7634,23002,11459,660,2023-10-25,2200000,7634,11
7635,23003,11460,553,2024-11-04,2200000,7635,45
7636,23007,11462,771,2023-11-04,3000000,7636,24
7637,23008,11463,30,2024-09-28,4500000,7637,42
7638,23015,11464,250,2022-11-07,2200000,7638,50
7639,23017,11465,177,2023-07-18,1500000,7639,24
7640,23019,11466,699,2024-01-31,3000000,7640,11
7641,23024,11472,4,2023-10-27,8000000,7641,8
7642,23027,11473,301,2023-06-02,3000000,7642,32
7643,23031,11474,771,2024-10-14,8000000,7643,11
7644,23032,11475,115,2023-01-20,4500000,7644,16
7645,23037,11476,106,2024-06-11,2200000,7645,48
7646,23038,11477,790,2023-09-08,2000000,7646,38
7647,23049,11479,687,2022-11-23,3000000,7647,30
7648,23050,11480,487,2024-12-05,2200000,7648,45
7649,23051,11481,703,2023-11-17,8000000,7649,8
7650,23052,11482,679,2024-10-03,8000000,7650,5
7651,23054,11483,675,2023-09-12,1500000,7651,29
7652,23055,11484,66,2024-10-09,3000000,7652,3
7653,23057,11485,747,2023-11-21,4500000,7653,44
7654,23058,11490,306,2024-04-13,8000000,7654,13
7655,23059,11491,312,2024-12-06,3000000,7655,9
7656,23061,11492,546,2022-10-24,3000000,7656,9
7657,23064,11493,521,2024-09-23,4500000,7657,23
7658,23071,11494,622,2024-12-07,2200000,7658,4
7659,23081,11496,759,2024-01-13,2000000,7659,21
7660,23083,11497,271,2023-11-24,4500000,7660,22
7661,23086,11499,586,2023-10-09,2000000,7661,48
7662,23088,11501,361,2024-03-20,4500000,7662,28
7663,23094,11503,728,2022-11-29,1500000,7663,40
7664,23095,11504,123,2024-01-12,3000000,7664,38
7665,23099,11505,414,2024-09-11,2200000,7665,18
7666,23100,11506,486,2024-04-29,2000000,7666,15
7667,23101,11509,535,2024-06-24,2200000,7667,34
7668,23103,11511,643,2023-04-23,1500000,7668,39
7669,23105,11512,552,2024-06-23,8000000,7669,21
7670,23108,11513,121,2024-12-27,3000000,7670,45
7671,23111,11514,613,2022-08-20,3000000,7671,21
7672,23116,11516,234,2024-01-06,4500000,7672,31
7673,23119,11519,475,2023-11-24,3000000,7673,8
7674,23120,11520,655,2023-12-11,3000000,7674,39
7675,23121,11521,422,2024-06-02,2200000,7675,45
7676,23122,11522,262,2024-08-01,2000000,7676,10
7677,23126,11524,103,2022-08-29,8000000,7677,26
7678,23129,11525,61,2024-04-09,2000000,7678,50
7679,23134,11528,289,2024-01-23,1500000,7679,42
7680,23135,11529,751,2023-11-26,8000000,7680,2
7681,23138,11530,351,2022-10-09,2000000,7681,45
7682,23140,11531,136,2022-10-15,4500000,7682,20
7683,23144,11532,272,2024-04-24,8000000,7683,45
7684,23145,11533,118,2024-06-25,2200000,7684,9
7685,23152,11534,332,2023-04-18,2200000,7685,8
7686,23154,11535,784,2024-11-16,4500000,7686,40
7687,23155,11536,677,2023-08-10,2200000,7687,19
7688,23157,11537,321,2023-12-22,2000000,7688,48
7689,23162,11538,370,2023-08-25,4500000,7689,24
7690,23163,11540,393,2024-10-23,2200000,7690,19
7691,23164,11542,342,2022-09-21,2200000,7691,18
7692,23165,11543,79,2024-06-19,3000000,7692,35
7693,23166,11544,795,2024-04-23,2000000,7693,22
7694,23169,11547,324,2023-12-28,8000000,7694,5
7695,23170,11548,181,2022-08-12,4500000,7695,39
7696,23172,11549,739,2024-07-25,2200000,7696,43
7697,23179,11550,282,2024-11-28,1500000,7697,37
7698,23181,11551,339,2023-11-07,1500000,7698,35
7699,23185,11552,568,2024-05-05,4500000,7699,11
7700,23187,11554,133,2023-02-18,8000000,7700,24
7701,23188,11555,519,2024-02-20,2200000,7701,49
7702,23200,11556,713,2024-12-16,2000000,7702,22
7703,23204,11558,127,2023-12-04,3000000,7703,22
7704,23207,11559,346,2023-12-21,4500000,7704,2
7705,23212,11560,499,2023-02-11,3000000,7705,32
7706,23219,11561,719,2024-07-10,1500000,7706,4
7707,23220,11563,314,2024-07-03,2000000,7707,23
7708,23223,11564,253,2024-04-04,2000000,7708,24
7709,23228,11565,295,2022-04-10,1500000,7709,47
7710,23229,11566,552,2023-09-20,4500000,7710,13
7711,23230,11567,611,2024-10-12,3000000,7711,28
7712,23231,11568,503,2022-09-04,3000000,7712,9
7713,23232,11569,205,2024-11-24,4500000,7713,47
7714,23236,11570,175,2023-11-07,3000000,7714,34
7715,23239,11571,498,2024-06-22,1500000,7715,10
7716,23240,11573,715,2023-12-06,8000000,7716,30
7717,23241,11574,193,2022-12-24,2000000,7717,29
7718,23244,11575,106,2024-05-25,8000000,7718,6
7719,23247,11576,702,2024-02-04,1500000,7719,34
7720,23249,11578,29,2024-01-03,2000000,7720,42
7721,23250,11579,712,2024-08-02,3000000,7721,19
7722,23257,11580,28,2023-03-02,2200000,7722,13
7723,23259,11581,304,2023-12-13,3000000,7723,14
7724,23262,11582,496,2024-11-26,1500000,7724,2
7725,23270,11587,361,2023-11-16,4500000,7725,43
7726,23272,11591,568,2024-11-02,2000000,7726,48
7727,23274,11593,319,2022-08-15,2000000,7727,7
7728,23275,11594,323,2023-09-29,2200000,7728,31
7729,23276,11595,110,2023-03-29,2000000,7729,31
7730,23278,11596,258,2022-09-04,1500000,7730,25
7731,23282,11597,21,2024-02-02,3000000,7731,9
7732,23286,11598,372,2024-01-19,2000000,7732,49
7733,23288,11599,693,2023-09-13,1500000,7733,6
7734,23289,11600,327,2024-09-07,1500000,7734,47
7735,23292,11601,693,2023-05-06,1500000,7735,27
7736,23298,11602,665,2023-07-30,1500000,7736,16
7737,23299,11604,298,2024-11-30,1500000,7737,27
7738,23302,11605,527,2024-07-28,4500000,7738,21
7739,23304,11606,1,2024-03-01,4500000,7739,21
7740,23308,11607,786,2024-07-21,4500000,7740,6
7741,23309,11609,635,2023-08-21,1500000,7741,37
7742,23312,11610,26,2023-03-22,3000000,7742,1
7743,23313,11611,573,2024-10-30,8000000,7743,34
7744,23314,11612,586,2023-12-23,8000000,7744,19
7745,23320,11613,299,2023-10-20,8000000,7745,11
7746,23323,11616,609,2024-07-07,2200000,7746,28
7747,23336,11618,630,2023-01-22,3000000,7747,40
7748,23339,11619,793,2023-11-27,3000000,7748,50
7749,23342,11622,584,2022-11-03,2200000,7749,37
7750,23345,11623,293,2024-12-06,1500000,7750,39
7751,23350,11624,49,2023-09-03,4500000,7751,39
7752,23358,11625,404,2024-08-08,4500000,7752,14
7753,23363,11627,17,2024-07-19,2000000,7753,44
7754,23365,11629,722,2023-10-17,8000000,7754,19
7755,23369,11632,26,2023-06-24,8000000,7755,3
7756,23372,11634,579,2024-05-10,8000000,7756,20
7757,23375,11635,513,2024-05-01,1500000,7757,23
7758,23376,11636,744,2022-01-23,2000000,7758,40
7759,23380,11639,505,2023-12-21,2200000,7759,17
7760,23381,11640,337,2023-09-06,1500000,7760,17
7761,23382,11641,395,2024-04-20,8000000,7761,44
7762,23387,11643,68,2023-11-21,1500000,7762,4
7763,23391,11647,695,2024-06-16,4500000,7763,1
7764,23392,11651,789,2024-12-09,1500000,7764,8
7765,23393,11653,612,2024-05-25,2200000,7765,31
7766,23397,11654,203,2024-08-02,2000000,7766,32
7767,23406,11655,48,2023-10-08,3000000,7767,11
7768,23407,11656,335,2024-06-18,2200000,7768,45
7769,23415,11659,513,2024-07-04,2200000,7769,48
7770,23422,11660,496,2023-09-20,8000000,7770,28
7771,23423,11661,177,2023-11-07,8000000,7771,32
7772,23424,11662,656,2024-08-05,2000000,7772,41
7773,23427,11664,187,2024-02-11,3000000,7773,14
7774,23428,11665,310,2023-09-28,4500000,7774,33
7775,23438,11666,79,2023-11-14,3000000,7775,35
7776,23442,11667,598,2024-06-29,2200000,7776,25
7777,23446,11668,4,2024-06-05,2000000,7777,40
7778,23449,11670,220,2023-08-18,8000000,7778,20
7779,23450,11671,127,2023-04-03,3000000,7779,28
7780,23451,11672,136,2024-09-03,8000000,7780,26
7781,23452,11673,63,2023-07-23,8000000,7781,40
7782,23453,11674,513,2023-04-14,1500000,7782,34
7783,23456,11675,485,2024-04-09,3000000,7783,26
7784,23457,11676,759,2024-07-23,8000000,7784,14
7785,23460,11677,401,2023-06-24,2200000,7785,49
7786,23461,11678,686,2024-07-11,2000000,7786,36
7787,23463,11679,9,2024-11-19,8000000,7787,37
7788,23467,11680,427,2024-10-02,3000000,7788,12
7789,23471,11681,430,2024-02-26,2200000,7789,18
7790,23474,11684,430,2024-05-21,8000000,7790,18
7791,23475,11685,396,2024-11-02,2200000,7791,35
7792,23476,11686,250,2024-02-27,4500000,7792,36
7793,23478,11688,784,2024-05-28,3000000,7793,6
7794,23480,11691,677,2023-01-22,2000000,7794,15
7795,23484,11694,310,2023-08-01,1500000,7795,6
7796,23486,11698,606,2023-06-01,8000000,7796,42
7797,23487,11699,57,2024-12-29,4500000,7797,44
7798,23490,11700,82,2024-07-25,3000000,7798,15
7799,23491,11702,453,2024-05-19,2200000,7799,28
7800,23492,11703,238,2024-07-21,3000000,7800,13
7801,23501,11704,170,2024-12-30,4500000,7801,31
7802,23507,11705,419,2022-05-02,4500000,7802,26
7803,23509,11706,685,2024-05-12,3000000,7803,46
7804,23511,11708,398,2023-05-02,1500000,7804,29
7805,23520,11709,167,2024-01-04,4500000,7805,46
7806,23523,11712,558,2024-11-16,3000000,7806,11
7807,23528,11713,727,2024-04-13,4500000,7807,5
7808,23529,11715,247,2024-08-28,2000000,7808,10
7809,23532,11716,759,2022-10-15,4500000,7809,13
7810,23533,11717,719,2024-09-13,8000000,7810,12
7811,23534,11718,116,2023-10-16,2200000,7811,13
7812,23535,11720,252,2023-10-20,4500000,7812,42
7813,23536,11722,288,2023-07-24,2000000,7813,38
7814,23538,11723,162,2023-02-22,2200000,7814,48
7815,23540,11725,434,2024-06-05,2000000,7815,38
7816,23544,11726,24,2024-02-02,2200000,7816,5
7817,23546,11729,712,2024-02-06,4500000,7817,18
7818,23547,11730,35,2023-06-29,1500000,7818,11
7819,23548,11732,541,2023-01-29,2200000,7819,48
7820,23552,11733,709,2024-12-28,2200000,7820,47
7821,23553,11734,22,2022-08-01,2000000,7821,10
7822,23566,11735,627,2024-06-09,2000000,7822,2
7823,23569,11736,101,2024-10-17,1500000,7823,20
7824,23570,11737,188,2022-11-28,3000000,7824,40
7825,23572,11739,99,2024-05-12,2200000,7825,21
7826,23574,11740,582,2023-01-02,4500000,7826,9
7827,23575,11741,202,2024-01-09,1500000,7827,29
7828,23577,11744,371,2023-08-18,2200000,7828,49
7829,23581,11747,115,2024-06-21,1500000,7829,31
7830,23599,11749,662,2022-07-06,2000000,7830,45
7831,23604,11750,68,2024-07-14,4500000,7831,5
7832,23609,11752,222,2022-08-09,3000000,7832,21
7833,23611,11753,215,2024-05-13,2200000,7833,22
7834,23612,11754,602,2024-04-10,8000000,7834,20
7835,23613,11757,452,2023-02-17,4500000,7835,22
7836,23614,11760,710,2024-09-05,4500000,7836,35
7837,23619,11761,256,2023-08-07,1500000,7837,38
7838,23626,11762,620,2023-02-18,3000000,7838,18
7839,23628,11764,777,2024-07-01,1500000,7839,23
7840,23630,11765,343,2023-12-02,8000000,7840,3
7841,23632,11766,216,2024-04-16,3000000,7841,41
7842,23634,11767,165,2023-01-17,4500000,7842,41
7843,23638,11769,665,2023-11-27,4500000,7843,36
7844,23642,11770,753,2024-08-20,2200000,7844,31
7845,23645,11771,361,2024-02-14,8000000,7845,41
7846,23646,11774,766,2023-12-02,2200000,7846,38
7847,23647,11775,397,2022-07-10,8000000,7847,18
7848,23650,11776,262,2024-06-26,2000000,7848,25
7849,23652,11777,632,2024-03-05,2200000,7849,24
7850,23653,11778,602,2024-05-31,1500000,7850,12
7851,23654,11779,333,2023-09-19,3000000,7851,27
7852,23655,11780,552,2023-10-25,2200000,7852,5
7853,23656,11781,239,2024-06-29,1500000,7853,28
7854,23657,11782,296,2023-11-08,1500000,7854,26
7855,23658,11786,387,2024-08-06,4500000,7855,1
7856,23663,11787,199,2024-05-10,2000000,7856,32
7857,23664,11791,758,2024-09-01,2000000,7857,25
7858,23668,11793,251,2024-01-31,4500000,7858,45
7859,23671,11794,763,2023-01-25,3000000,7859,12
7860,23675,11795,102,2023-10-31,2000000,7860,17
7861,23676,11796,77,2023-08-27,2200000,7861,16
7862,23682,11797,659,2023-07-25,2000000,7862,40
7863,23683,11798,377,2023-11-09,2000000,7863,17
7864,23688,11800,573,2023-11-13,1500000,7864,24
7865,23690,11802,206,2024-11-17,2000000,7865,18
7866,23691,11803,528,2024-10-13,4500000,7866,41
7867,23694,11804,224,2022-09-21,1500000,7867,3
7868,23696,11805,394,2024-01-31,4500000,7868,6
7869,23700,11807,609,2024-08-03,4500000,7869,5
7870,23702,11809,207,2022-01-21,4500000,7870,28
7871,23703,11810,83,2023-07-04,4500000,7871,35
7872,23716,11811,134,2023-01-08,3000000,7872,50
7873,23718,11812,729,2024-07-10,8000000,7873,25
7874,23721,11815,79,2024-11-04,8000000,7874,24
7875,23728,11816,216,2023-01-27,2200000,7875,42
7876,23731,11817,321,2024-05-12,8000000,7876,2
7877,23736,11818,107,2022-10-28,3000000,7877,12
7878,23737,11821,660,2023-05-22,1500000,7878,49
7879,23738,11823,532,2024-02-23,2000000,7879,13
7880,23742,11824,193,2022-02-25,3000000,7880,6
7881,23743,11825,528,2023-04-23,2000000,7881,38
7882,23745,11826,724,2024-09-15,4500000,7882,29
7883,23747,11827,680,2024-03-24,1500000,7883,5
7884,23748,11832,158,2023-11-25,2000000,7884,32
7885,23751,11833,133,2024-03-12,2200000,7885,45
7886,23761,11835,554,2023-06-12,2000000,7886,22
7887,23763,11838,91,2023-12-23,2200000,7887,13
7888,23764,11840,387,2023-05-15,2000000,7888,22
7889,23769,11844,458,2024-03-30,2200000,7889,30
7890,23770,11845,299,2024-06-17,4500000,7890,20
7891,23774,11846,342,2024-09-29,8000000,7891,39
7892,23776,11847,514,2023-07-10,2200000,7892,49
7893,23777,11848,508,2024-04-13,8000000,7893,1
7894,23779,11850,319,2023-08-18,1500000,7894,1
7895,23780,11851,758,2022-01-18,2000000,7895,18
7896,23781,11853,614,2024-02-22,4500000,7896,46
7897,23784,11858,625,2024-01-18,3000000,7897,47
7898,23785,11859,81,2023-07-16,2200000,7898,17
7899,23791,11862,719,2024-01-09,3000000,7899,31
7900,23792,11863,607,2024-08-30,4500000,7900,49
7901,23793,11866,202,2023-03-29,1500000,7901,50
7902,23794,11867,184,2023-03-16,2000000,7902,32
7903,23797,11869,144,2024-08-26,1500000,7903,40
7904,23798,11870,14,2024-05-21,1500000,7904,12
7905,23799,11871,254,2024-12-12,2200000,7905,10
7906,23801,11872,661,2023-01-02,2200000,7906,16
7907,23805,11873,84,2024-11-05,2000000,7907,49
7908,23807,11875,108,2024-12-19,8000000,7908,9
7909,23808,11876,539,2024-04-18,4500000,7909,34
7910,23816,11877,799,2023-10-25,8000000,7910,31
7911,23817,11878,422,2023-03-26,8000000,7911,20
7912,23819,11879,180,2023-02-21,1500000,7912,21
7913,23825,11880,492,2022-12-14,8000000,7913,12
7914,23829,11882,578,2024-10-01,8000000,7914,22
7915,23831,11887,129,2024-08-04,8000000,7915,36
7916,23833,11888,595,2023-01-18,3000000,7916,10
7917,23834,11889,567,2023-04-11,1500000,7917,17
7918,23835,11890,565,2024-06-06,4500000,7918,5
7919,23841,11891,135,2024-03-12,2200000,7919,39
7920,23844,11895,305,2023-08-21,8000000,7920,33
7921,23847,11896,9,2022-11-19,8000000,7921,44
7922,23850,11897,674,2024-04-14,2200000,7922,9
7923,23852,11898,764,2023-11-25,3000000,7923,18
7924,23853,11899,751,2024-02-21,1500000,7924,47
7925,23855,11900,566,2023-02-19,4500000,7925,40
7926,23856,11902,213,2024-09-02,3000000,7926,22
7927,23859,11903,663,2024-07-19,4500000,7927,8
7928,23860,11905,363,2024-11-11,2000000,7928,45
7929,23861,11906,463,2024-02-09,8000000,7929,14
7930,23862,11907,298,2024-02-16,8000000,7930,22
7931,23864,11908,247,2023-05-16,3000000,7931,35
7932,23866,11913,509,2024-10-14,3000000,7932,9
7933,23870,11914,38,2024-12-18,8000000,7933,30
7934,23873,11916,707,2024-11-14,8000000,7934,2
7935,23876,11917,673,2022-11-07,2200000,7935,19
7936,23877,11918,539,2022-11-23,4500000,7936,4
7937,23880,11920,432,2024-05-17,2200000,7937,42
7938,23883,11922,732,2024-06-11,2000000,7938,14
7939,23886,11924,768,2024-05-05,1500000,7939,40
7940,23888,11925,136,2024-05-09,2200000,7940,11
7941,23889,11926,799,2023-08-31,2200000,7941,41
7942,23890,11928,175,2024-10-18,4500000,7942,39
7943,23892,11929,585,2023-11-03,1500000,7943,31
7944,23893,11930,350,2024-09-07,8000000,7944,37
7945,23895,11932,76,2023-08-09,1500000,7945,36
7946,23896,11933,536,2024-02-16,4500000,7946,26
7947,23898,11935,353,2023-11-09,2200000,7947,35
7948,23901,11936,433,2023-07-20,4500000,7948,22
7949,23903,11938,319,2024-08-21,2000000,7949,3
7950,23905,11940,713,2024-10-17,2000000,7950,27
7951,23907,11941,371,2023-10-21,2000000,7951,8
7952,23910,11942,551,2024-06-24,8000000,7952,12
7953,23914,11943,53,2023-10-11,4500000,7953,22
7954,23916,11944,218,2023-10-05,2200000,7954,17
7955,23919,11946,524,2023-03-31,2200000,7955,19
7956,23922,11948,70,2024-05-31,3000000,7956,6
7957,23924,11949,514,2024-01-08,3000000,7957,23
7958,23933,11950,466,2023-10-23,2200000,7958,16
7959,23936,11951,42,2024-05-30,2200000,7959,20
7960,23937,11954,547,2024-01-08,8000000,7960,11
7961,23939,11955,632,2023-08-27,2200000,7961,50
7962,23942,11956,29,2023-08-31,2200000,7962,31
7963,23944,11959,458,2024-09-22,1500000,7963,12
7964,23945,11965,564,2024-02-07,4500000,7964,22
7965,23946,11966,540,2024-07-20,2000000,7965,33
7966,23947,11967,748,2023-10-24,3000000,7966,28
7967,23952,11968,427,2023-02-20,3000000,7967,46
7968,23954,11969,473,2024-01-30,1500000,7968,36
7969,23962,11970,744,2024-07-16,2000000,7969,1
7970,23963,11971,250,2024-04-13,2200000,7970,38
7971,23964,11973,311,2024-06-01,3000000,7971,30
7972,23967,11975,354,2024-08-01,8000000,7972,11
7973,23968,11977,78,2024-06-01,1500000,7973,39
