property_id,property_name,type_id,location_id,source_id,agent_id,size_sqft,size_sqm,bedrooms,maid_rooms,bathrooms,price,available_from,payment_method,down_payment,status,listed_date,sold_date,city,region,country,Latitude,Longitude
1036,Apartment in Giza,3,6,1,695,1722.22,160,2,1,3,9900000,6/15/2023,Cash,8000000,Sold,7/12/2022,7/22/2022,Cairo,Madinaty,Egypt,30.0669,31.3359
1462,Townhouse in Cairo,4,6,1,614,1722.22,160,3,0,1,7000000,9/8/2024,Installment,1153088.44,Sold,7/21/2022,7/22/2022,Cairo,Madinaty,Egypt,29.9532,31.2622
3958,Villa in Cairo,3,6,3,617,3229.17,300,3,0,2,14384000,12/27/2023,Cash,2200000,Sold,3/22/2022,7/22/2022,Cairo,Madinaty,Egypt,30.0132,31.2843
7134,Chalet in Giza,3,3,3,280,1291.67,120,2,1,3,11200000,7/14/2023,Cash,2200000,Sold,6/18/2022,7/22/2022,Cairo,New Capital,Egypt,29.9821,31.312
7395,Chalet in Giza,2,6,2,509,2368.06,220,5,0,2,4750000,4/17/2023,Cash,2000000,Sold,7/12/2022,7/22/2022,Cairo,Madinaty,Egypt,30.0477,31.2421
2835,Chalet in Cairo,3,6,2,354,1291.67,120,5,0,1,10500000,8/30/2023,Cash,2200000,Sold,6/21/2022,7/23/2022,Cairo,Madinaty,Egypt,30.0416,31.2407
3534,Apartment in Cairo,4,6,3,478,2368.06,220,2,1,3,40000000,3/9/2024,Cash,1500000,Sold,6/12/2022,7/24/2022,Cairo,Madinaty,Egypt,30.0364,31.4601
3947,Chalet in Cairo,3,4,3,33,1076.39,100,2,0,2,9239000,5/7/2024,Installment,220103.09,Sold,6/29/2022,7/25/2022,Cairo,New Cairo,Egypt,29.9614,31.2769
6155,Chalet in Cairo,3,4,2,347,1722.22,160,3,0,1,16300000,9/20/2024,Installment,162325.12,Sold,6/20/2022,7/25/2022,Cairo,New Cairo,Egypt,30.0345,31.2316
7168,Villa in Cairo,1,3,1,505,1076.39,100,3,1,2,11560000,8/24/2023,Mortgage,1309476.31,Sold,3/29/2022,7/25/2022,Cairo,New Capital,Egypt,29.9813,31.3529
14230,Villa in Giza,4,4,1,318,3229.17,300,2,1,1,8000000,4/28/2023,Cash,8000000,Sold,4/8/2022,7/25/2022,Cairo,New Cairo,Egypt,30.0201,31.4943
8360,Villa in Matrouh,2,4,2,709,1076.39,100,5,0,2,4500000,11/18/2024,Installment,366595.61,Sold,1/1/2022,7/26/2022,Cairo,New Cairo,Egypt,30.0539,31.4658
12095,Chalet in Cairo,3,6,2,178,1614.58,150,3,0,2,10045400,4/26/2023,Cash,4500000,Sold,3/9/2022,7/26/2022,Cairo,Madinaty,Egypt,30.0821,31.336
12183,Townhouse in Cairo,1,4,1,386,3229.17,300,3,0,1,47950000,3/18/2023,Mortgage,243389.21,Sold,5/4/2022,7/26/2022,Cairo,New Cairo,Egypt,30.0114,31.4344
7512,Townhouse in Matrouh,3,4,3,654,1722.22,160,3,0,1,3000000,10/10/2024,Cash,4500000,Sold,6/30/2022,7/28/2022,Cairo,New Cairo,Egypt,29.961,31.2643
13684,Townhouse in Giza,1,4,3,95,1722.22,160,2,1,1,2200000,4/17/2024,Cash,2200000,Sold,1/18/2022,7/28/2022,Cairo,New Cairo,Egypt,30.0523,31.4648
37,Chalet in Cairo,2,3,1,61,1614.58,150,3,0,1,12000000,11/6/2023,Mortgage,1315629.82,Sold,4/19/2022,7/29/2022,Cairo,New Capital,Egypt,30.0889,31.6446
6225,Chalet in Giza,3,3,1,390,1076.39,100,5,0,4,7000000,5/23/2023,Cash,8000000,Sold,6/18/2022,7/29/2022,Cairo,New Capital,Egypt,30.1036,31.3802
8037,Chalet in Cairo,4,3,2,243,1291.67,120,3,1,2,3850000,12/18/2024,Cash,2200000,Sold,7/16/2022,7/29/2022,Cairo,New Capital,Egypt,30.0452,31.4397
8706,Villa in Giza,4,3,1,236,1076.39,100,2,0,1,4270000,4/20/2024,Mortgage,483513.79,Sold,7/15/2022,7/29/2022,Cairo,New Capital,Egypt,30.1,31.324
12910,Apartment in Giza,1,4,2,362,1291.67,120,2,0,2,2200000,9/28/2024,Mortgage,494946.96,Sold,3/16/2022,7/29/2022,Cairo,New Cairo,Egypt,30.0672,31.4762
4089,Villa in Cairo,1,6,3,170,1722.22,160,2,0,2,11800000,6/28/2023,Installment,402546.3,Sold,1/7/2022,7/31/2022,Cairo,Madinaty,Egypt,30.0903,31.313
11267,Apartment in Matrouh,3,3,2,267,1614.58,150,2,0,4,3500000,4/11/2024,Mortgage,441681.33,Sold,2/3/2022,7/31/2022,Cairo,New Capital,Egypt,30.0648,31.3352
14260,Townhouse in Giza,4,3,3,507,1291.67,120,2,0,2,4500000,11/15/2024,Installment,540217.23,Sold,7/3/2022,8/1/2022,Cairo,New Capital,Egypt,30.0569,31.4743
5745,Townhouse in Cairo,4,6,3,379,1291.67,120,2,0,4,15634093,6/20/2023,Mortgage,644423.29,Sold,7/11/2022,8/3/2022,Cairo,Madinaty,Egypt,30.0132,31.4102
8927,Chalet in Cairo,3,6,3,278,1076.39,100,3,1,4,4500000,4/7/2024,Mortgage,1334900.13,Sold,6/8/2022,8/3/2022,Cairo,Madinaty,Egypt,30.0367,31.2369
1786,Villa in Cairo,1,6,2,32,3229.17,300,3,0,1,2200000,9/13/2024,Cash,2200000,Sold,2/19/2022,8/4/2022,Cairo,Madinaty,Egypt,30.046,31.4634
9697,Chalet in Giza,4,3,3,548,3229.17,300,3,1,4,2750000,9/11/2024,Mortgage,174011.49,Sold,2/9/2022,8/5/2022,Cairo,New Capital,Egypt,30.0745,31.5082
12952,Apartment in Cairo,2,6,3,111,1291.67,120,3,1,2,2200000,9/4/2023,Installment,358155.66,Sold,3/23/2022,8/5/2022,Cairo,Madinaty,Egypt,30.087,31.3236
4146,Villa in Cairo,2,4,2,37,1076.39,100,5,0,3,4000000,4/3/2024,Installment,623886.41,Sold,3/24/2022,8/6/2022,Cairo,New Cairo,Egypt,30.06,31.4482
11373,Villa in Giza,2,3,2,353,1291.67,120,2,0,4,45000000,8/26/2023,Mortgage,205584.54,Sold,1/20/2022,8/6/2022,Cairo,New Capital,Egypt,30.051,31.4492
2178,Townhouse in Giza,3,3,2,669,3229.17,300,3,0,2,11196630,10/27/2024,Mortgage,2012842.01,Sold,4/1/2022,8/7/2022,Cairo,New Capital,Egypt,30.0743,31.6577
9136,Villa in Giza,2,3,3,190,1614.58,150,2,0,3,45000000,1/25/2023,Installment,248141.71,Sold,7/6/2022,8/7/2022,Cairo,New Capital,Egypt,30.0608,31.4488
10707,Villa in Giza,3,3,1,214,1614.58,150,3,0,2,9300000,1/16/2023,Cash,8000000,Sold,8/5/2022,8/7/2022,Cairo,New Capital,Egypt,30.0646,31.4839
2927,Chalet in Giza,1,3,1,243,1614.58,150,2,0,2,12970736,6/14/2024,Installment,382152.45,Sold,2/10/2022,8/9/2022,Cairo,New Capital,Egypt,30.1057,31.3712
11105,Chalet in Cairo,4,3,1,586,3229.17,300,3,1,2,5400000,12/13/2023,Mortgage,186617.79,Sold,7/31/2022,8/9/2022,Cairo,New Capital,Egypt,30.0418,31.4488
13344,Villa in Cairo,2,4,3,314,1076.39,100,2,1,2,3000000,6/25/2023,Installment,853361.72,Sold,2/9/2022,8/9/2022,Cairo,New Cairo,Egypt,30.0881,31.6473
2639,Chalet in Matrouh,3,3,2,730,1076.39,100,3,0,2,4500000,3/28/2024,Cash,3000000,Sold,8/12/2022,8/12/2022,Cairo,New Capital,Egypt,30.1064,31.3326
4081,Villa in Cairo,3,4,3,9,2368.06,220,3,1,2,6334096,4/27/2024,Installment,1720797.06,Sold,4/10/2022,8/12/2022,Cairo,New Cairo,Egypt,30.1057,31.3763
14669,Apartment in Matrouh,2,4,3,714,2368.06,220,3,0,4,2200000,8/24/2023,Cash,2200000,Sold,4/11/2022,8/12/2022,Cairo,New Cairo,Egypt,30.0013,31.4599
2711,Chalet in Cairo,3,3,2,697,1076.39,100,3,0,1,4200000,4/25/2023,Cash,1500000,Sold,5/9/2022,8/13/2022,Cairo,New Capital,Egypt,30.0647,31.3366
1964,Villa in Cairo,1,4,2,13,1076.39,100,2,0,2,24000000,6/16/2023,Cash,1500000,Sold,4/6/2022,8/14/2022,Cairo,New Cairo,Egypt,29.9528,31.2626
13398,Villa in Giza,4,6,2,43,1291.67,120,3,0,3,2200000,6/29/2024,Mortgage,592345.23,Sold,2/25/2022,8/14/2022,Cairo,Madinaty,Egypt,30.0692,31.3542
2028,Townhouse in Cairo,4,6,2,604,1291.67,120,3,1,3,10200000,2/1/2023,Installment,1145265.95,Sold,5/9/2022,8/15/2022,Cairo,Madinaty,Egypt,30.0822,31.6459
2928,Apartment in Giza,2,4,3,650,1722.22,160,2,0,2,13585000,1/25/2023,Installment,1113552.84,Sold,5/1/2022,8/15/2022,Cairo,New Cairo,Egypt,29.955,31.2619
13598,Townhouse in Matrouh,2,3,2,781,1614.58,150,3,0,2,4500000,2/26/2024,Mortgage,902762.14,Sold,7/1/2022,8/15/2022,Cairo,New Capital,Egypt,30.0441,31.2363
1196,Villa in Cairo,1,6,2,709,1722.22,160,2,1,2,16210000,7/23/2023,Installment,391762.61,Sold,5/11/2022,8/16/2022,Cairo,Madinaty,Egypt,29.993,31.4415
6233,Townhouse in Giza,2,3,2,100,1076.39,100,5,0,1,17700000,9/15/2024,Installment,520564.01,Sold,3/10/2022,8/16/2022,Cairo,New Capital,Egypt,30.0675,31.2452
9474,Chalet in Matrouh,1,3,1,30,1722.22,160,3,1,2,7750000,6/26/2024,Mortgage,171685.43,Sold,6/18/2022,8/16/2022,Cairo,New Capital,Egypt,30.0791,31.6444
5022,Apartment in Matrouh,1,4,3,517,1291.67,120,2,0,2,3200000,3/8/2024,Mortgage,527045.95,Sold,3/23/2022,8/17/2022,Cairo,New Cairo,Egypt,30.0669,31.3549
6436,Townhouse in Cairo,4,4,3,756,1291.67,120,5,0,3,13500000,4/26/2023,Installment,786015.81,Sold,7/29/2022,8/17/2022,Cairo,New Cairo,Egypt,30.0289,31.422
9574,Townhouse in Cairo,4,4,3,328,1722.22,160,5,0,1,29710200,8/25/2024,Cash,3000000,Sold,6/7/2022,8/17/2022,Cairo,New Cairo,Egypt,30.062,31.4056
10080,Chalet in Cairo,1,3,2,192,1614.58,150,3,0,2,5400000,12/27/2024,Cash,8000000,Sold,4/20/2022,8/17/2022,Cairo,New Capital,Egypt,30.0956,31.6349
9571,Apartment in Cairo,2,4,1,708,1291.67,120,3,1,1,8700000,9/17/2024,Installment,391896.47,Sold,8/13/2022,8/19/2022,Cairo,New Cairo,Egypt,30.1116,31.3489
4371,Villa in Giza,2,3,1,451,2368.06,220,2,0,2,13294000,5/6/2023,Cash,3000000,Sold,5/11/2022,8/20/2022,Cairo,New Capital,Egypt,30.049,31.4453
11514,Chalet in Giza,1,3,1,639,2368.06,220,3,0,1,5200000,1/21/2024,Installment,510830.9,Sold,3/2/2022,8/20/2022,Cairo,New Capital,Egypt,30.0238,31.4772
14744,Townhouse in Matrouh,1,3,1,574,2368.06,220,3,0,2,3000000,2/25/2023,Installment,465923.75,Sold,4/24/2022,8/20/2022,Cairo,New Capital,Egypt,30.0459,31.3621
227,Townhouse in Cairo,1,3,3,193,1722.22,160,3,1,2,5000000,8/26/2024,Installment,1323332.13,Sold,1/25/2022,8/21/2022,Cairo,New Capital,Egypt,30.0159,31.412
7096,Townhouse in Cairo,3,4,3,727,1722.22,160,2,0,3,16400000,9/4/2023,Mortgage,889548.24,Sold,7/12/2022,8/22/2022,Cairo,New Cairo,Egypt,29.9734,31.2757
9663,Villa in Cairo,4,6,2,682,2368.06,220,3,0,2,2680000,9/7/2023,Installment,765206.42,Sold,3/5/2022,8/26/2022,Cairo,Madinaty,Egypt,30.101,31.3237
8916,Chalet in Giza,2,4,3,30,3229.17,300,5,0,4,6500000,7/5/2023,Installment,491574.67,Sold,6/12/2022,8/27/2022,Cairo,New Cairo,Egypt,29.9005,31.2881
9083,Apartment in Giza,1,6,1,121,1291.67,120,3,1,2,13000000,8/25/2024,Cash,1500000,Sold,6/29/2022,8/27/2022,Cairo,Madinaty,Egypt,30.0035,31.4483
13670,Villa in Cairo,2,3,3,683,2368.06,220,2,1,3,3000000,5/13/2023,Cash,3000000,Sold,7/25/2022,8/28/2022,Cairo,New Capital,Egypt,30.0575,31.3297
11524,Apartment in Cairo,1,3,2,269,1614.58,150,5,0,2,9700000,7/22/2023,Cash,8000000,Sold,2/19/2022,8/29/2022,Cairo,New Capital,Egypt,30.0873,31.6464
7107,Apartment in Matrouh,4,3,1,709,3229.17,300,2,0,2,14000000,10/18/2023,Mortgage,616387.46,Sold,7/10/2022,8/31/2022,Cairo,New Capital,Egypt,29.9551,31.2671
10074,Villa in Cairo,2,4,3,188,1614.58,150,2,1,3,1250000,9/7/2023,Installment,255599.8,Sold,4/1/2022,8/31/2022,Cairo,New Cairo,Egypt,30.096,31.6348
12674,Townhouse in Cairo,4,4,1,732,1722.22,160,2,0,1,2000000,2/1/2024,Cash,2000000,Sold,3/27/2022,8/31/2022,Cairo,New Cairo,Egypt,29.9812,31.3554
14516,Villa in Giza,2,4,2,29,1291.67,120,2,0,3,2000000,8/4/2024,Mortgage,251150.56,Sold,3/23/2022,8/31/2022,Cairo,New Cairo,Egypt,30.0082,31.4919
2783,Apartment in Giza,1,4,1,619,3229.17,300,3,0,2,45000000,8/25/2023,Cash,2200000,Sold,7/15/2022,9/1/2022,Cairo,New Cairo,Egypt,30.0752,31.277
12497,Townhouse in Matrouh,4,4,2,18,1076.39,100,2,1,3,2200000,10/20/2023,Installment,254256.12,Sold,7/28/2022,9/2/2022,Cairo,New Cairo,Egypt,29.9764,31.3165
2956,Townhouse in Giza,1,4,1,355,3229.17,300,3,0,1,10800000,8/1/2024,Mortgage,540636.44,Sold,3/7/2022,9/3/2022,Cairo,New Cairo,Egypt,30.0561,31.3373
8989,Townhouse in Cairo,2,6,2,544,1291.67,120,3,0,2,28700000,4/29/2024,Cash,4500000,Sold,3/8/2022,9/3/2022,Cairo,Madinaty,Egypt,30.0359,31.232
2034,Townhouse in Giza,1,3,1,453,1614.58,150,2,0,1,34179200,2/3/2024,Cash,8000000,Sold,8/25/2022,9/4/2022,Cairo,New Capital,Egypt,30.0633,31.3394
4879,Chalet in Cairo,1,3,2,392,1614.58,150,2,0,2,29816133,6/24/2024,Installment,308527.05,Sold,5/20/2022,9/4/2022,Cairo,New Capital,Egypt,30.1015,31.3258
6425,Chalet in Cairo,2,6,3,373,3229.17,300,3,0,2,3784000,5/12/2023,Mortgage,726884.85,Sold,3/13/2022,9/4/2022,Cairo,Madinaty,Egypt,30.0046,31.4686
11596,Townhouse in Giza,3,4,1,113,3229.17,300,3,0,4,2200000,12/7/2023,Installment,382428.89,Sold,8/27/2022,9/4/2022,Cairo,New Cairo,Egypt,30.0808,31.3345
9025,Apartment in Cairo,4,4,2,220,1076.39,100,3,1,2,19500000,8/27/2024,Installment,554751.99,Sold,8/24/2022,9/5/2022,Cairo,New Cairo,Egypt,29.9837,31.4297
309,Villa in Cairo,2,6,2,78,1076.39,100,5,0,2,29800000,7/19/2023,Cash,8000000,Sold,4/28/2022,9/6/2022,Cairo,Madinaty,Egypt,30.0215,31.2241
7493,Villa in Giza,4,3,1,674,3229.17,300,3,0,1,11100000,10/7/2024,Installment,1864146.31,Sold,6/2/2022,9/6/2022,Cairo,New Capital,Egypt,30.0134,31.4212
7675,Apartment in Cairo,4,6,3,641,1076.39,100,3,1,2,8590000,10/15/2023,Installment,377503.17,Sold,1/5/2022,9/6/2022,Cairo,Madinaty,Egypt,30.0176,31.4884
11295,Townhouse in Giza,1,4,3,8,2368.06,220,2,1,1,6500000,9/19/2024,Mortgage,361325.28,Sold,3/11/2022,9/6/2022,Cairo,New Cairo,Egypt,30.0586,31.349
14960,Villa in Matrouh,1,3,2,45,1291.67,120,3,0,2,1500000,11/26/2024,Mortgage,351390.37,Sold,7/17/2022,9/8/2022,Cairo,New Capital,Egypt,30.0633,31.2198
12707,Chalet in Giza,2,3,2,751,1722.22,160,3,0,4,2200000,8/24/2024,Cash,2200000,Sold,8/9/2022,9/9/2022,Cairo,New Capital,Egypt,30.0332,31.4055
1919,Apartment in Cairo,3,3,1,327,1722.22,160,3,1,4,3300000,11/28/2024,Mortgage,319963.91,Sold,7/16/2022,9/10/2022,Cairo,New Capital,Egypt,30.0185,31.4939
2284,Townhouse in Giza,2,4,1,242,2368.06,220,5,0,2,20000000,4/24/2024,Mortgage,627541.29,Sold,4/22/2022,9/11/2022,Cairo,New Cairo,Egypt,30.0184,31.4935
6583,Villa in Matrouh,4,3,2,743,1614.58,150,5,0,1,21000000,1/18/2023,Cash,2000000,Sold,6/30/2022,9/11/2022,Cairo,New Capital,Egypt,30.0527,31.4634
13613,Villa in Giza,4,6,1,107,1722.22,160,3,0,2,2200000,1/25/2024,Mortgage,227923.91,Sold,2/27/2022,9/11/2022,Cairo,Madinaty,Egypt,29.947,31.2693
3836,Apartment in Giza,3,4,2,646,3229.17,300,3,0,4,650000,8/22/2023,Mortgage,390524.59,Sold,5/8/2022,9/12/2022,Cairo,New Cairo,Egypt,30.1053,31.378
4828,Townhouse in Cairo,3,3,3,22,2368.06,220,3,1,2,22297500,9/15/2024,Installment,159211.06,Sold,3/22/2022,9/12/2022,Cairo,New Capital,Egypt,30.0314,31.4373
14175,Chalet in Cairo,3,4,2,493,1291.67,120,2,0,4,1500000,6/1/2024,Cash,1500000,Sold,7/12/2022,9/12/2022,Cairo,New Cairo,Egypt,30.0454,31.4889
4751,Townhouse in Giza,1,3,2,562,3229.17,300,3,0,2,6439000,1/17/2023,Cash,4500000,Sold,8/25/2022,9/13/2022,Cairo,New Capital,Egypt,30.0703,31.5116
388,Apartment in Matrouh,2,6,1,685,3229.17,300,3,0,2,14500000,4/6/2024,Installment,381933.24,Sold,4/19/2022,9/14/2022,Cairo,Madinaty,Egypt,30.0666,31.2216
390,Townhouse in Matrouh,3,3,1,113,3229.17,300,2,1,2,17794000,2/17/2024,Cash,1500000,Sold,6/9/2022,9/14/2022,Cairo,New Capital,Egypt,30.0601,31.4282
2398,Apartment in Cairo,3,3,3,312,1722.22,160,5,0,2,6900000,1/21/2023,Installment,324154.51,Sold,2/28/2022,9/14/2022,Cairo,New Capital,Egypt,30.0068,31.5183
2979,Villa in Matrouh,2,3,1,228,1076.39,100,2,0,4,14000000,4/22/2024,Installment,345476.04,Sold,2/20/2022,9/14/2022,Cairo,New Capital,Egypt,30.0055,31.5179
5359,Villa in Giza,3,3,3,231,1076.39,100,2,1,1,9500000,12/24/2023,Installment,1754087.93,Sold,8/22/2022,9/14/2022,Cairo,New Capital,Egypt,30.0414,31.4651
5688,Villa in Matrouh,2,6,3,212,3229.17,300,5,0,4,6000000,2/21/2023,Installment,1428208.72,Sold,5/13/2022,9/14/2022,Cairo,Madinaty,Egypt,30.0667,31.4848
13256,Townhouse in Cairo,1,3,2,746,1076.39,100,2,0,4,1500000,8/16/2024,Installment,317242.91,Sold,3/23/2022,9/14/2022,Cairo,New Capital,Egypt,30.0668,31.4866
9311,Villa in Giza,2,6,2,261,2368.06,220,3,0,3,5087000,6/19/2024,Mortgage,387673.21,Sold,7/21/2022,9/15/2022,Cairo,Madinaty,Egypt,30.052,31.2413
480,Villa in Cairo,4,4,1,508,1722.22,160,2,0,1,9080000,8/8/2024,Cash,8000000,Sold,5/16/2022,9/16/2022,Cairo,New Cairo,Egypt,30.091,31.3024
1955,Villa in Cairo,1,3,1,721,1614.58,150,3,0,2,12000000,2/8/2023,Cash,2200000,Sold,7/5/2022,9/16/2022,Cairo,New Capital,Egypt,30.1025,31.3714
6754,Townhouse in Giza,2,4,2,83,1076.39,100,3,1,4,17123660,5/15/2024,Mortgage,248495.88,Sold,5/30/2022,9/16/2022,Cairo,New Cairo,Egypt,29.9657,31.2763
12794,Townhouse in Giza,3,3,3,551,1291.67,120,3,0,2,4500000,11/10/2024,Cash,4500000,Sold,8/25/2022,9/18/2022,Cairo,New Capital,Egypt,30.0983,31.6325
13668,Chalet in Giza,3,3,2,682,1614.58,150,5,0,2,1500000,11/20/2023,Cash,1500000,Sold,7/2/2022,9/20/2022,Cairo,New Capital,Egypt,30.0448,31.2368
508,Apartment in Giza,4,6,3,254,1614.58,150,3,0,2,16750000,7/25/2024,Cash,4500000,Sold,7/8/2022,9/21/2022,Cairo,Madinaty,Egypt,30.0042,31.4167
1724,Townhouse in Giza,3,4,2,111,1291.67,120,2,0,4,15000000,4/12/2024,Mortgage,1332454.3,Sold,4/15/2022,9/21/2022,Cairo,New Cairo,Egypt,30.0342,31.2303
10961,Chalet in Giza,1,4,1,92,1076.39,100,5,0,4,13600000,8/3/2023,Cash,2000000,Sold,5/6/2022,9/21/2022,Cairo,New Cairo,Egypt,30.046,31.2382
7600,Apartment in Giza,4,6,3,636,3229.17,300,3,0,2,6750000,4/10/2024,Installment,1138184.25,Sold,1/8/2022,9/22/2022,Cairo,Madinaty,Egypt,30.0621,31.3557
10289,Villa in Cairo,2,3,1,459,2368.06,220,2,0,2,12335000,6/15/2024,Installment,378151.39,Sold,9/13/2022,9/22/2022,Cairo,New Capital,Egypt,30.0639,31.3371
14113,Apartment in Giza,2,6,2,42,1614.58,150,3,0,1,8000000,8/25/2024,Mortgage,1162419.69,Sold,5/24/2022,9/22/2022,Cairo,Madinaty,Egypt,30.0884,31.3132
14754,Villa in Giza,1,4,2,32,1722.22,160,2,0,4,8000000,3/11/2024,Cash,8000000,Sold,1/22/2022,9/22/2022,Cairo,New Cairo,Egypt,30.0123,31.5169
7153,Villa in Giza,4,3,3,637,1614.58,150,2,0,2,16625000,9/17/2023,Cash,2200000,Sold,7/15/2022,9/23/2022,Cairo,New Capital,Egypt,30.0598,31.4281
13775,Villa in Matrouh,3,6,3,175,3229.17,300,3,1,4,2200000,11/10/2023,Installment,583986.46,Sold,9/11/2022,9/23/2022,Cairo,Madinaty,Egypt,30.0585,31.3469
3421,Villa in Giza,2,3,1,463,3229.17,300,5,0,4,5729913,9/6/2024,Mortgage,412938.04,Sold,9/19/2022,9/24/2022,Cairo,New Capital,Egypt,29.9604,31.2758
3430,Apartment in Matrouh,3,4,3,324,1076.39,100,2,0,3,5265000,12/9/2024,Installment,655010.48,Sold,7/31/2022,9/25/2022,Cairo,New Cairo,Egypt,30.0464,31.3415
4268,Townhouse in Cairo,1,3,2,204,1614.58,150,3,0,2,9000000,4/14/2023,Installment,490381.08,Sold,1/16/2022,9/25/2022,Cairo,New Capital,Egypt,29.9794,31.3119
14316,Chalet in Giza,4,4,1,114,2368.06,220,3,0,4,2000000,8/10/2024,Mortgage,211294.23,Sold,5/18/2022,9/25/2022,Cairo,New Cairo,Egypt,30.0452,31.2406
29,Chalet in Giza,4,3,1,799,2368.06,220,3,1,1,9085000,12/3/2024,Mortgage,2039802.04,Sold,5/15/2022,9/26/2022,Cairo,New Capital,Egypt,29.9471,31.2669
4306,Villa in Cairo,3,3,1,699,2368.06,220,2,0,2,1000000,12/14/2023,Mortgage,632748.69,Sold,9/17/2022,9/26/2022,Cairo,New Capital,Egypt,30.0193,31.2232
10386,Villa in Cairo,3,4,3,306,3229.17,300,3,0,2,4200000,5/7/2023,Mortgage,457498.06,Sold,2/7/2022,9/26/2022,Cairo,New Cairo,Egypt,30.0939,31.3246
4210,Villa in Cairo,3,6,3,170,1722.22,160,3,1,2,26372000,1/1/2023,Mortgage,345802.61,Sold,7/27/2022,9/28/2022,Cairo,Madinaty,Egypt,30.1178,31.356
13705,Apartment in Cairo,4,3,3,773,1076.39,100,2,0,3,2200000,12/24/2023,Installment,610635.74,Sold,9/18/2022,9/28/2022,Cairo,New Capital,Egypt,29.9589,31.269
678,Villa in Cairo,3,3,2,741,1076.39,100,3,0,3,6688400,9/27/2023,Mortgage,784007.48,Sold,1/19/2022,9/29/2022,Cairo,New Capital,Egypt,29.9595,31.2654
3369,Apartment in Cairo,2,6,1,746,1291.67,120,2,1,3,15000000,7/9/2023,Mortgage,1076709.05,Sold,5/9/2022,9/30/2022,Cairo,Madinaty,Egypt,29.96,31.2655
13008,Villa in Giza,2,4,2,187,1291.67,120,2,0,4,4500000,6/1/2023,Installment,696553.83,Sold,8/9/2022,9/30/2022,Cairo,New Cairo,Egypt,30.1079,31.3696
4406,Villa in Giza,1,4,1,249,3229.17,300,3,1,1,23000000,11/21/2024,Installment,231797.81,Sold,3/10/2022,10/1/2022,Cairo,New Cairo,Egypt,30.0249,31.4272
10517,Villa in Cairo,3,6,2,440,1291.67,120,3,0,2,16051240,5/8/2024,Mortgage,334338.09,Sold,9/4/2022,10/1/2022,Cairo,Madinaty,Egypt,29.9615,31.2645
12626,Villa in Cairo,3,3,2,82,1722.22,160,3,0,1,3000000,3/10/2024,Mortgage,360145.63,Sold,4/21/2022,10/1/2022,Cairo,New Capital,Egypt,30.0604,31.3551
12885,Apartment in Matrouh,3,3,1,30,1722.22,160,3,0,2,2000000,4/16/2024,Installment,588950.79,Sold,4/17/2022,10/1/2022,Cairo,New Capital,Egypt,30.0255,31.2251
4558,Apartment in Giza,2,4,1,96,3229.17,300,5,0,2,4875000,4/7/2024,Installment,466198.42,Sold,9/6/2022,10/2/2022,Cairo,New Cairo,Egypt,30.0399,31.2396
2581,Villa in Cairo,1,6,1,656,2368.06,220,2,1,2,22400000,6/6/2024,Cash,3000000,Sold,6/21/2022,10/4/2022,Cairo,Madinaty,Egypt,30.0107,31.4959
9908,Chalet in Cairo,1,6,1,95,1076.39,100,2,1,2,4350000,10/29/2023,Installment,1179322.69,Sold,9/19/2022,10/4/2022,Cairo,Madinaty,Egypt,30.0596,31.4871
10055,Chalet in Cairo,2,6,1,284,1722.22,160,3,0,1,5000000,6/24/2023,Installment,308266.52,Sold,5/10/2022,10/4/2022,Cairo,Madinaty,Egypt,30.0599,31.3549
12886,Villa in Cairo,3,6,2,242,1291.67,120,3,0,4,1500000,4/3/2023,Mortgage,162270.03,Sold,1/10/2022,10/4/2022,Cairo,Madinaty,Egypt,30.0605,31.3555
13977,Apartment in Cairo,4,4,3,273,1614.58,150,2,0,2,8000000,2/6/2024,Mortgage,1689852.61,Sold,2/4/2022,10/4/2022,Cairo,New Cairo,Egypt,30.0462,31.2363
14067,Townhouse in Cairo,2,4,3,586,1291.67,120,2,0,3,2200000,8/24/2023,Cash,2200000,Sold,6/30/2022,10/4/2022,Cairo,New Cairo,Egypt,30.0416,31.4671
576,Townhouse in Giza,4,6,1,306,1291.67,120,3,0,4,5850000,10/6/2023,Installment,1167880.82,Sold,4/5/2022,10/5/2022,Cairo,Madinaty,Egypt,29.9606,31.2698
11096,Townhouse in Cairo,4,4,1,139,1722.22,160,3,0,2,6847000,3/27/2023,Installment,933884.94,Sold,3/23/2022,10/5/2022,Cairo,New Cairo,Egypt,30.046,31.237
10471,Apartment in Cairo,2,4,2,286,2368.06,220,5,0,3,6200000,9/16/2023,Cash,8000000,Sold,6/12/2022,10/6/2022,Cairo,New Cairo,Egypt,30.0777,31.6622
3001,Townhouse in Cairo,4,3,2,656,3229.17,300,3,0,4,40000000,3/2/2023,Mortgage,2361724.89,Sold,5/14/2022,10/7/2022,Cairo,New Capital,Egypt,29.9637,31.2735
7265,Townhouse in Giza,3,3,1,287,1076.39,100,2,0,2,4370000,9/23/2023,Cash,2000000,Sold,8/26/2022,10/8/2022,Cairo,New Capital,Egypt,29.9664,31.2683
6606,Chalet in Cairo,1,3,2,534,1291.67,120,2,1,2,7000000,11/16/2024,Cash,1500000,Sold,1/13/2022,10/9/2022,Cairo,New Capital,Egypt,30.0522,31.2401
